id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10610104,APARTMENT,APARTMENT,Bredene,West Flanders,8450,325000,residential_sale,2,27,installed,,False,True,6.0,,,78.0,,,False,as_new
10600633,APARTMENT,FLAT_STUDIO,Bruxelles,Brussels,1000,330000,residential_sale,1,26,hyper_equipped,False,False,True,3.0,,,64.0,0.0,2.0,False,as_new
10469862,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,330000,residential_sale,1,30,usa_semi_equipped,False,False,,,,,74.0,0.0,,False,as_new
10524956,APARTMENT,DUPLEX,Oedelem,West Flanders,8730,342500,residential_sale,2,0,hyper_equipped,False,False,True,,,,104.0,,,False,as_new
10565950,APARTMENT,APARTMENT,Evere,Brussels,1140,344000,residential_sale,2,0,usa_hyper_equipped,False,False,True,11.0,,,95.0,0.0,2.0,False,as_new
10520139,APARTMENT,DUPLEX,Sint-Michiels,West Flanders,8200,345000,residential_sale,3,0,0,,False,True,,,,,0.0,,,good
10505438,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,345000,residential_sale,3,0,installed,False,False,,,,,125.0,,,False,good
9552581,APARTMENT,APARTMENT,Gistel,West Flanders,8470,345000,residential_sale,3,0,hyper_equipped,False,False,True,25.0,,,124.0,,,False,as_new
10519940,APARTMENT,DUPLEX,Alleur,Liège,4432,349000,residential_sale,3,50,usa_hyper_equipped,,False,True,37.0,,,201.0,,3.0,,as_new
10466389,APARTMENT,TRIPLEX,Wetteren,East Flanders,9230,349000,residential_sale,3,57,hyper_equipped,,False,,,,,150.0,,,False,as_new
9112347,APARTMENT,APARTMENT,Gistel,West Flanders,8470,350000,residential_sale,3,0,hyper_equipped,False,False,True,12.0,,,130.0,,,False,as_new
10395521,APARTMENT,APARTMENT,Beernem,West Flanders,8730,350000,residential_sale,2,15,installed,False,False,True,42.0,,,120.0,0.0,2.0,False,good
9910735,APARTMENT,APARTMENT,Gistel,West Flanders,8470,350065,residential_sale,3,0,hyper_equipped,False,False,True,13.0,,,129.0,,,False,as_new
10576406,APARTMENT,APARTMENT,Brecht,Antwerp,2960,358000,residential_sale,3,47,installed,,False,True,70.0,,,140.0,0.0,2.0,False,as_new
9552587,APARTMENT,APARTMENT,Gistel,West Flanders,8470,358500,residential_sale,3,0,hyper_equipped,False,False,True,12.0,,,129.0,,,False,as_new
10561188,APARTMENT,APARTMENT,Herent,Flemish Brabant,3020,360000,residential_sale,2,33,installed,False,False,True,7.0,,,100.0,,,False,as_new
10565949,APARTMENT,APARTMENT,Evere,Brussels,1140,362000,residential_sale,2,0,usa_hyper_equipped,False,False,True,16.0,,,94.0,0.0,2.0,False,as_new
10643324,APARTMENT,TRIPLEX,Ixelles,Brussels,1050,365000,residential_sale,2,27,hyper_equipped,False,False,,,,,79.0,0.0,2.0,False,good
9552550,APARTMENT,APARTMENT,Gistel,West Flanders,8470,365000,residential_sale,3,0,hyper_equipped,False,False,True,14.0,,,130.0,,,False,as_new
10629049,APARTMENT,APARTMENT,Brussel,Brussels,1000,369000,residential_sale,2,35,0,,False,True,13.0,,,95.0,0.0,,,good
10630430,APARTMENT,DUPLEX,Antwerp,Antwerp,2000,375000,residential_sale,2,0,hyper_equipped,False,False,True,,,,111.0,0.0,2.0,,good
9376444,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,375000,residential_sale,2,0,usa_hyper_equipped,,False,True,45.0,,,140.0,,,False,as_new
10604144,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,379000,residential_sale,2,30,hyper_equipped,False,False,,,,,74.0,0.0,2.0,,just_renovated
10643321,APARTMENT,APARTMENT,Ixelles,Brussels,1050,385000,residential_sale,2,25,hyper_equipped,False,False,,,,,90.0,0.0,2.0,False,good
10608476,APARTMENT,APARTMENT,Ixelles,Brussels,1050,385000,residential_sale,1,50,hyper_equipped,False,False,,,,,108.0,0.0,2.0,False,as_new
10637953,HOUSE,HOUSE,CHAUMONT,Walloon Brabant,1325,440000,residential_sale,3,35,semi_equipped,,True,,,,,170.0,938.0,4.0,,to_renovate
10644104,HOUSE,HOUSE,Overijse,Flemish Brabant,3090,445000,residential_sale,3,30,installed,False,False,True,16.0,True,530.0,151.0,708.0,3.0,False,good
10471536,HOUSE,HOUSE,Houffalize,Luxembourg,6661,445000,residential_sale,2,0,0,,True,,,True,,149.0,3700.0,4.0,True,0
10551276,HOUSE,HOUSE,Brasschaat,Antwerp,2930,449000,residential_sale,3,0,0,,True,True,,True,,240.0,503.0,2.0,,just_renovated
10342274,HOUSE,HOUSE,Ransart,Hainaut,6043,449000,residential_sale,3,30,installed,,True,True,45.0,True,470.0,265.0,855.0,4.0,True,0
10612453,HOUSE,HOUSE,Schaerbeek,Brussels,1030,450000,residential_sale,6,32,usa_installed,False,False,True,10.0,True,35.0,280.0,120.0,2.0,False,good
10477363,HOUSE,VILLA,Louvain-La-Neuve,Walloon Brabant,1348,450000,residential_sale,3,56,semi_equipped,,True,True,33.0,True,,155.0,233.0,4.0,,to_renovate
10622363,HOUSE,HOUSE,Namur,Namur,5000,450000,residential_sale,6,45,usa_semi_equipped,False,False,True,20.0,True,150.0,300.0,400.0,2.0,False,good
10576962,HOUSE,HOUSE,Arlon,Luxembourg,6700,450000,residential_sale,3,0,installed,,True,,,True,,143.0,400.0,2.0,,just_renovated
9673453,HOUSE,HOUSE,Dohan,Luxembourg,6836,450000,residential_sale,3,0,installed,,True,True,,,,202.0,1299.0,4.0,,0
10578831,HOUSE,APARTMENT_BLOCK,Nivelles,Walloon Brabant,1400,460000,residential_sale,7,18,hyper_equipped,False,False,True,30.0,True,174.0,273.0,300.0,2.0,False,as_new
10551885,HOUSE,EXCEPTIONAL_PROPERTY,Nivelles,Walloon Brabant,1400,460000,residential_sale,7,18,hyper_equipped,False,False,True,30.0,True,174.0,273.0,300.0,2.0,False,as_new
10642677,HOUSE,HOUSE,Gent,East Flanders,9000,460000,residential_sale,3,0,0,,True,True,15.0,,,138.0,0.0,2.0,,just_renovated
10520190,HOUSE,VILLA,Ichtegem,West Flanders,8480,465000,residential_sale,4,0,0,,False,,,True,300.0,225.0,594.0,4.0,,good
10638125,HOUSE,HOUSE,Schilde,Antwerp,2970,469000,residential_sale,3,30,installed,,True,,,True,,150.0,2780.0,4.0,,good
10520706,HOUSE,HOUSE,Moorsel,Flemish Brabant,3080,469000,residential_sale,2,0,semi_equipped,,True,True,15.0,True,340.0,110.0,478.0,3.0,,to_be_done_up
10358867,HOUSE,HOUSE,Grez-Doiceau,Walloon Brabant,1390,470000,residential_sale,6,46,installed,,True,True,,True,,459.0,980.0,4.0,,0
10598398,HOUSE,HOUSE,Ottignies,Walloon Brabant,1340,475000,residential_sale,4,47,0,,False,True,,True,872.0,192.0,1016.0,4.0,,to_be_done_up
10578253,HOUSE,VILLA,Ferrieres,Liège,4190,475000,residential_sale,4,46,installed,False,False,True,10.0,,,192.0,4473.0,4.0,False,as_new
10607034,HOUSE,HOUSE,Willebroek,Antwerp,2830,477000,residential_sale,3,0,installed,,True,True,,True,,,1127.0,4.0,,to_renovate
10563825,HOUSE,HOUSE,Etterbeek,Brussels,1040,479000,residential_sale,5,0,usa_installed,False,False,,,,,170.0,67.0,2.0,False,to_be_done_up
10580306,HOUSE,TOWN_HOUSE,SINT-AGATHA-BERCHEM,Brussels,1082,479000,residential_sale,3,0,installed,,True,True,45.0,True,60.0,165.0,156.0,2.0,,good
10425950,HOUSE,HOUSE,HINGEON,Namur,5380,479000,residential_sale,4,30,installed,,True,,,True,,190.0,6283.0,4.0,,0
10622361,HOUSE,HOUSE,Etterbeek,Brussels,1040,480000,residential_sale,4,15,usa_installed,False,False,,,True,87.0,189.0,135.0,2.0,False,to_renovate
10557696,HOUSE,HOUSE,Lasne,Walloon Brabant,1380,480000,residential_sale,3,36,installed,False,False,True,,True,1300.0,180.0,1452.0,4.0,False,0
10572636,HOUSE,HOUSE,Gesves,Namur,5340,480000,residential_sale,4,32,installed,False,False,True,,True,2327.0,160.0,2487.0,4.0,False,good
10585326,HOUSE,HOUSE,Grez-Doiceau ( Nethen),Walloon Brabant,1390,490000,residential_sale,4,0,usa_installed,False,False,True,,,,160.0,580.0,4.0,False,good
10629674,HOUSE,HOUSE,Dion-Valmont,Walloon Brabant,1325,495000,residential_sale,5,75,installed,False,False,,,True,1300.0,240.0,1427.0,4.0,False,0
10476633,HOUSE,HOUSE,Waterloo,Walloon Brabant,1410,495000,residential_sale,3,0,not_installed,,True,,,True,330.0,,455.0,3.0,,to_renovate
10642986,HOUSE,APARTMENT_BLOCK,MONT-SAINT-GUIBERT,Walloon Brabant,1435,495000,residential_sale,6,30,0,,True,True,60.0,,,260.0,347.0,4.0,,to_renovate
10638669,APARTMENT,APARTMENT,Heverlee,Flemish Brabant,3001,385000,residential_sale,3,31,0,False,False,True,,,,101.0,,,False,to_be_done_up
10575693,APARTMENT,APARTMENT,Uccle,Brussels,1180,390000,residential_sale,3,45,semi_equipped,False,False,True,12.0,,,,0.0,2.0,False,to_renovate
10514884,APARTMENT,APARTMENT,Hulshout,Antwerp,2235,390000,residential_sale,4,212,installed,False,False,,,True,100.0,384.0,,,False,good
10625646,APARTMENT,DUPLEX,Ixelles,Brussels,1050,395000,residential_sale,2,0,usa_installed,,False,,,,,90.0,0.0,,False,good
10641239,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,395000,residential_sale,1,0,0,False,False,True,,,,54.0,0.0,2.0,False,as_new
10557458,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,399000,residential_sale,1,0,hyper_equipped,False,False,True,10.0,,,86.0,,,,as_new
10564021,APARTMENT,FLAT_STUDIO,Knokke-Heist,West Flanders,8300,399000,residential_sale,0,0,usa_installed,True,False,True,,,,36.0,0.0,2.0,False,as_new
9112346,APARTMENT,APARTMENT,Gistel,West Flanders,8470,399000,residential_sale,3,0,hyper_equipped,False,False,True,20.0,,,146.0,,,False,as_new
10485238,APARTMENT,GROUND_FLOOR,Heuvelland,West Flanders,8950,399000,residential_sale,3,39,hyper_equipped,True,False,True,,True,,185.0,,,False,as_new
10447490,APARTMENT,DUPLEX,Lievegem,East Flanders,9950,410000,residential_sale,3,0,hyper_equipped,False,False,True,,,,140.0,0.0,,False,as_new
10312091,APARTMENT,APARTMENT,Antwerpen,Antwerp,2000,414000,residential_sale,2,0,installed,False,False,True,8.0,,,98.0,,2.0,,as_new
10538654,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,425000,residential_sale,2,0,hyper_equipped,,False,True,8.0,,,90.0,0.0,1.0,False,as_new
10617017,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,425000,residential_sale,2,0,installed,,False,True,10.0,,,120.0,0.0,2.0,False,just_renovated
10335342,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,435000,residential_sale,2,32,usa_hyper_equipped,False,False,,,,,90.0,0.0,2.0,False,as_new
10557324,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Pierre,Brussels,1150,435000,residential_sale,2,30,installed,False,False,True,27.0,True,53.0,102.0,0.0,2.0,False,as_new
10641604,APARTMENT,DUPLEX,Mechelen,Antwerp,2800,438000,residential_sale,2,0,semi_equipped,False,False,True,8.0,,,119.0,,2.0,False,good
10551541,APARTMENT,APARTMENT,Antwerpen Berchem,Antwerp,2600,440000,residential_sale,2,0,hyper_equipped,,False,True,,,,168.0,0.0,2.0,False,good
10537042,APARTMENT,APARTMENT,Antwerp,Antwerp,2050,445000,residential_sale,2,0,usa_hyper_equipped,,False,True,24.0,True,25.0,89.0,0.0,,,just_renovated
10384263,APARTMENT,APARTMENT,Koksijde,West Flanders,8670,445000,residential_sale,2,0,usa_hyper_equipped,True,False,True,,,,60.0,,2.0,False,as_new
10605440,APARTMENT,DUPLEX,Leuven,Flemish Brabant,3000,450000,residential_sale,2,0,usa_hyper_equipped,False,False,True,,,,137.0,,,,good
10643325,APARTMENT,TRIPLEX,Ixelles,Brussels,1050,465000,residential_sale,3,26,hyper_equipped,False,False,,,,,118.0,0.0,2.0,False,good
10643319,APARTMENT,APARTMENT,Ixelles,Brussels,1050,465000,residential_sale,3,32,hyper_equipped,False,False,,,,,118.0,0.0,2.0,False,good
10645538,APARTMENT,DUPLEX,Ixelles,Brussels,1050,475000,residential_sale,2,45,usa_hyper_equipped,False,False,True,14.0,,,120.0,0.0,2.0,False,good
10422199,APARTMENT,GROUND_FLOOR,Oostende,West Flanders,8400,475000,residential_sale,2,0,hyper_equipped,False,False,True,,,,227.0,,,False,as_new
10233481,APARTMENT,APARTMENT,Zaventem,Flemish Brabant,1933,489765,residential_sale,1,0,installed,False,False,True,12.0,,,77.0,0.0,,False,as_new
10164680,APARTMENT,APARTMENT,Zaventem,Flemish Brabant,1933,489765,residential_sale,1,0,installed,False,False,True,12.0,,,77.0,0.0,,False,as_new
10625058,APARTMENT,APARTMENT,Ixelles,Brussels,1050,495000,residential_sale,1,22,usa_semi_equipped,False,False,True,,True,25.0,74.0,0.0,2.0,False,as_new
10583800,APARTMENT,PENTHOUSE,Vilvoorde,Flemish Brabant,1800,499000,residential_sale,2,0,hyper_equipped,False,False,True,,,,180.0,0.0,2.0,False,good
10535694,APARTMENT,APARTMENT,Saint-Gilles,Brussels,1060,525000,residential_sale,3,23,0,,False,True,47.0,,,149.0,0.0,2.0,False,to_renovate
10401170,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,525000,residential_sale,1,0,hyper_equipped,,False,True,20.0,,,85.0,,,,0
10480617,HOUSE,BUNGALOW,CORBAIS,Walloon Brabant,1435,495000,residential_sale,5,39,installed,,True,True,82.0,True,,165.0,2815.0,4.0,,good
10480616,HOUSE,VILLA,CORBAIS,Walloon Brabant,1435,495000,residential_sale,5,39,installed,,True,True,82.0,True,,165.0,2815.0,4.0,,good
10379641,HOUSE,HOUSE,Ronse,East Flanders,9600,495000,residential_sale,5,0,0,,True,True,,,,550.0,430.0,2.0,,to_be_done_up
10379636,HOUSE,MIXED_USE_BUILDING,Ronse,East Flanders,9600,495000,residential_sale,5,0,0,,True,True,,,,550.0,430.0,2.0,,to_be_done_up
10451068,HOUSE,HOUSE,Mettet,Namur,5640,499000,residential_sale,3,50,usa_hyper_equipped,False,False,True,85.0,True,200.0,370.0,1000.0,4.0,True,as_new
10628833,HOUSE,HOUSE,Merelbeke,East Flanders,9820,499000,residential_sale,3,0,semi_equipped,,True,,,True,,235.0,600.0,3.0,,0
10611395,HOUSE,HOUSE,GLIMES,Walloon Brabant,1315,500000,residential_sale,3,47,semi_equipped,,True,,,True,,200.0,4146.0,3.0,,to_renovate
10526179,HOUSE,HOUSE,Orp-Jauche,Walloon Brabant,1350,500900,residential_sale,3,27,usa_hyper_equipped,,False,True,,True,474.0,178.0,474.0,3.0,False,as_new
10611850,HOUSE,HOUSE,COURT-SAINT-ETIENNE,Walloon Brabant,1490,515000,residential_sale,4,20,installed,False,True,True,,True,2000.0,148.0,2178.0,4.0,,to_be_done_up
10243931,HOUSE,VILLA,Grez-Doiceau (Hèze),Walloon Brabant,1390,525000,residential_sale,3,0,usa_installed,False,False,True,,,,200.0,2060.0,4.0,False,to_be_done_up
10623811,HOUSE,HOUSE,Halle,Antwerp,2980,525000,residential_sale,4,0,0,,True,,,True,,187.0,686.0,4.0,,as_new
10631440,HOUSE,HOUSE,HABAY-LA-NEUVE,Luxembourg,6720,525000,residential_sale,3,0,installed,,True,,,True,,157.0,1025.0,4.0,,good
10647577,HOUSE,HOUSE,FRASNES-LEZ - BUISSENAL,Hainaut,7911,525000,residential_sale,3,0,installed,,True,,,,,320.0,208.0,2.0,,good
10613477,HOUSE,HOUSE,Uccle,Brussels,1180,530000,residential_sale,4,0,installed,False,False,True,12.0,True,140.0,164.0,285.0,3.0,False,to_renovate
10516282,HOUSE,HOUSE,Woluwe-Saint-Lambert,Brussels,1200,530000,residential_sale,4,30,not_installed,False,False,True,,True,50.0,215.0,102.0,2.0,False,to_renovate
10566963,HOUSE,VILLA,Ternat,Flemish Brabant,1740,539200,residential_sale,3,0,installed,,True,True,1.0,True,1.0,176.0,604.0,4.0,False,as_new
10363965,HOUSE,MANSION,Schaerbeek,Brussels,1030,545000,residential_sale,6,0,installed,False,False,,,,,173.0,90.0,2.0,False,to_be_done_up
10613617,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,545000,residential_sale,2,32,usa_hyper_equipped,True,False,True,45.0,,,90.0,100.0,2.0,False,as_new
10520360,HOUSE,HOUSE,Overijse,Flemish Brabant,3090,545000,residential_sale,4,27,installed,False,False,True,,True,3050.0,206.0,3504.0,4.0,False,good
10346514,HOUSE,HOUSE,Bruxelles,Brussels,1000,550000,residential_sale,2,22,usa_hyper_equipped,,False,True,25.0,,,82.0,83.0,2.0,False,as_new
10612151,HOUSE,VILLA,MARBAIS,Walloon Brabant,1495,550000,residential_sale,5,30,usa_hyper_equipped,,True,,,True,,216.0,1708.0,3.0,,good
10517571,HOUSE,APARTMENT_BLOCK,Huy,Liège,4500,550000,residential_sale,7,0,installed,,True,,,,,320.0,0.0,2.0,,good
10517570,HOUSE,HOUSE,Huy,Liège,4500,550000,residential_sale,7,0,installed,,True,,,,,320.0,0.0,2.0,,good
10602692,HOUSE,HOUSE,Soumagne,Liège,4633,550000,residential_sale,3,38,installed,,True,True,60.0,True,550.0,195.0,1019.0,4.0,,0
10582870,HOUSE,VILLA,Ottignies,Walloon Brabant,1340,565000,residential_sale,4,43,semi_equipped,,True,,,True,,176.0,1116.0,4.0,,to_renovate
10637575,HOUSE,HOUSE,Bonheiden,Antwerp,2820,570000,residential_sale,3,0,0,,True,True,,True,,183.0,1856.0,4.0,,good
10227535,HOUSE,EXCEPTIONAL_PROPERTY,Rochefort,Namur,5580,575000,residential_sale,13,42,usa_hyper_equipped,False,False,True,,,,750.0,5467.0,3.0,False,good
10561564,HOUSE,HOUSE,Etterbeek,Brussels,1040,580000,residential_sale,4,21,usa_hyper_equipped,,False,True,11.0,,,200.0,200.0,2.0,False,good
10571097,HOUSE,HOUSE,ITEGEM,Antwerp,2222,589000,residential_sale,3,0,installed,,True,True,50.0,True,1456.0,298.0,2093.0,3.0,,0
10612676,HOUSE,HOUSE,NIJLEN,Antwerp,2560,590000,residential_sale,3,0,installed,,True,True,,,,279.0,515.0,4.0,,0
10370702,APARTMENT,APARTMENT,Diest,Flemish Brabant,3290,525000,residential_sale,3,45,hyper_equipped,,False,True,25.0,,,187.0,0.0,2.0,False,as_new
10495109,APARTMENT,APARTMENT,Antwerpen,Antwerp,2018,530000,residential_sale,3,0,hyper_equipped,,False,True,1.0,,,115.0,0.0,2.0,False,as_new
10614706,APARTMENT,APARTMENT,Kortrijk,West Flanders,8500,545000,residential_sale,5,0,semi_equipped,,True,True,,,,300.0,0.0,2.0,,0
10566319,APARTMENT,APARTMENT,Balen,Antwerp,2490,549000,residential_sale,10,199,semi_equipped,False,False,True,,,,,0.0,,False,to_be_done_up
10345247,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,550000,residential_sale,2,22,usa_hyper_equipped,,False,True,25.0,,,82.0,0.0,2.0,False,as_new
10593709,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2000,555000,residential_sale,1,50,hyper_equipped,,False,True,37.0,,,102.0,0.0,,False,0
10641749,APARTMENT,PENTHOUSE,Etterbeek,Brussels,1040,560000,residential_sale,2,0,hyper_equipped,,False,True,,,,115.0,,2.0,,as_new
10385459,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,565000,residential_sale,2,0,0,,False,True,,,,64.0,,,False,as_new
10058676,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,565000,residential_sale,2,0,installed,,False,,,,,64.0,,,False,as_new
10133511,APARTMENT,APARTMENT,Heist-aan-Zee,West Flanders,8301,565000,residential_sale,3,38,usa_installed,False,False,True,16.0,,,120.0,,2.0,False,as_new
10415327,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,570000,residential_sale,3,0,usa_hyper_equipped,,False,True,,,,150.0,0.0,,False,as_new
10338328,APARTMENT,APARTMENT,Forest,Brussels,1190,575000,residential_sale,3,65,hyper_equipped,,True,True,,,,160.0,0.0,2.0,,to_be_done_up
10633723,APARTMENT,APARTMENT,Ixelles,Brussels,1050,585000,residential_sale,2,35,installed,False,False,True,10.0,,,139.0,0.0,2.0,False,good
10537043,APARTMENT,APARTMENT,Antwerp,Antwerp,2050,595000,residential_sale,2,28,usa_hyper_equipped,,False,True,53.0,,,135.0,0.0,,,just_renovated
10381213,APARTMENT,APARTMENT,Knokke,West Flanders,8300,595000,residential_sale,2,0,hyper_equipped,False,False,True,2.0,,,75.0,,2.0,,as_new
10624795,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,595000,residential_sale,2,26,0,True,False,True,6.0,,,78.0,,,True,as_new
10510532,APARTMENT,DUPLEX,Nieuwpoort,West Flanders,8620,595000,residential_sale,4,0,installed,False,False,,,,,155.0,,4.0,False,good
10233482,APARTMENT,PENTHOUSE,Zaventem,Flemish Brabant,1933,595500,residential_sale,1,0,hyper_equipped,False,False,True,41.0,,,43.0,0.0,,False,as_new
10164679,APARTMENT,PENTHOUSE,Zaventem,Flemish Brabant,1933,595500,residential_sale,1,0,hyper_equipped,False,False,True,41.0,,,43.0,0.0,,False,as_new
10591003,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,596000,residential_sale,4,60,hyper_equipped,False,False,True,6.0,,,170.0,0.0,2.0,False,good
10336665,APARTMENT,DUPLEX,Ixelles,Brussels,1050,597500,residential_sale,2,0,usa_hyper_equipped,False,False,True,,True,23.0,161.0,0.0,2.0,False,good
10099623,APARTMENT,DUPLEX,Ixelles,Brussels,1050,597500,residential_sale,2,0,usa_hyper_equipped,False,False,True,,True,23.0,161.0,0.0,2.0,False,good
10600881,APARTMENT,LOFT,Bruxelles,Brussels,1000,599000,residential_sale,3,0,usa_hyper_equipped,False,False,True,31.0,,,200.0,0.0,2.0,False,as_new
10194689,APARTMENT,APARTMENT,Antwerpen,Antwerp,2000,610000,residential_sale,3,0,installed,False,False,True,17.0,,,136.0,,2.0,,as_new
10531739,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,620000,residential_sale,2,0,hyper_equipped,,False,,,,,120.0,,2.0,,as_new
10528710,APARTMENT,APARTMENT,Oostende,West Flanders,8400,625000,residential_sale,3,26,hyper_equipped,False,False,,,,,84.0,,,False,just_renovated
10615120,APARTMENT,APARTMENT,Ronse,East Flanders,9600,630000,residential_sale,2,0,installed,False,False,True,,,,71.0,,,False,as_new
10391240,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,639000,residential_sale,2,0,hyper_equipped,True,False,,,,,70.0,0.0,2.0,False,as_new
10593338,APARTMENT,DUPLEX,Woluwe-Saint-Lambert,Brussels,1200,650000,residential_sale,5,52,hyper_equipped,False,False,True,5.0,True,45.0,213.0,0.0,2.0,False,to_renovate
10251465,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,675000,residential_sale,2,0,usa_hyper_equipped,False,False,,,,,55.0,0.0,2.0,False,just_renovated
10645898,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,595000,residential_sale,4,48,installed,False,False,True,36.0,True,638.0,193.0,638.0,4.0,False,to_be_done_up
10585897,HOUSE,VILLA,Hoeilaart,Flemish Brabant,1560,595000,residential_sale,5,43,installed,False,False,True,47.0,True,450.0,250.0,973.0,4.0,False,good
10607631,HOUSE,EXCEPTIONAL_PROPERTY,Overijse,Flemish Brabant,3090,595000,residential_sale,4,16,installed,False,False,True,21.0,True,1521.0,213.0,2177.0,4.0,False,to_be_done_up
10244107,HOUSE,HOUSE,Lasne,Walloon Brabant,1380,599000,residential_sale,4,55,installed,False,False,True,,True,649.0,480.0,649.0,3.0,False,just_renovated
10299488,HOUSE,HOUSE,Knokke-Heist,West Flanders,8300,599000,residential_sale,3,0,hyper_equipped,,False,True,,,,121.0,104.0,2.0,False,good
10634846,HOUSE,VILLA,Jalhay,Liège,4845,600000,residential_sale,5,0,usa_installed,,False,,,,,250.0,1369.0,4.0,True,0
10551405,HOUSE,HOUSE,Rijkevorsel,Antwerp,2310,609000,residential_sale,4,0,installed,,True,True,,,,328.0,1395.0,4.0,,as_new
10515296,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,620000,residential_sale,4,38,hyper_equipped,,False,True,20.0,True,750.0,153.0,859.0,4.0,False,good
